sku;name;category;stock;unit;costPrice;price;minStock
PULPEN-018;Pulpen Faster C600 biru;ATK;535,00;Bh;1.631,00;2.500,00;60,00
PULPEN-019;Pulpen Faster C600 merah;ATK;60,00;Bh;1.631,00;2.500,00;60,00
PULPEN-020;Pulpen Faster C6 Hitam;ATK;128,00;Bh;2.361,00;3.500,00;60,00
PULPEN-021;Pulpen Faster C6 Biru;ATK;149,00;Bh;2.378,00;3.500,00;60,00
PULPEN-022;Pulpen Gel JK100 Hitam;ATK;163,00;Bh;1.388,89;2.500,00;60,00
PULPEN-023;Pulpen Gel JK100 Biru;ATK;175,00;Bh;1.388,89;2.500,00;60,00
PULPEN-024;Pulpen Gel Kenko K1 Biru;ATK;348,00;Bh;2.048,00;4.000,00;60,00
PULPEN-025;Pulpen Gel Kenko K1 Hitam;ATK;453,00;Bh;2.048,00;4.000,00;60,00
PULPEN-026;Pulpen Gel Kenko K1 Hitam Spider;ATK;18,00;Bh;3.020,00;4.500,00;60,00
PULPEN-027;Pulpen kenko KE-100 Biru;ATK;192,00;Bh;1.423,00;2.000,00;60,00
PULPEN-028;Pulpen kenko KE-100 Hitam;ATK;0,00;Bh;1.423,00;2.000,00;60,00
PULPEN-029;Pulpen kenko KE-200 Biru;ATK;319,00;Bh;1.583,00;2.500,00;60,00
PULPEN-030;Pulpen kenko KE-200 Hitam;ATK;-1,00;Bh;1.583,00;2.500,00;60,00
PULPEN-031;Pulpen Pilot G 1 Hitam / Pilot Wingle;ATK;0,00;Bh;5.833,00;8.500,00;60,00
PULPEN-032;Pulpen Pilot G 1 Biru / Pilot Wingle;ATK;0,00;Bh;5.833,00;8.500,00;60,00
PULPEN-033;Pulpen Pilot Frixion 0.7 Hitam;ATK;118,00;Bh;18.333,00;25.000,00;60,00
PULPEN-034;Pulpen Pilot Frixion 0.7 Biru;ATK;115,00;Bh;19.166,00;26.000,00;60,00
PULPEN-035;Pulpen Pilot Frixion 0.5 Biru;ATK;141,00;Bh;18.333,00;25.000,00;60,00
PULPEN-036;Pulpen Pilot Frixion 0.5 Hitam;ATK;152,00;Bh;18.333,00;25.000,00;60,00
PULPEN-037;Pulpen Pentel Besi Hitam;ATK;50,00;Bh;40.000,00;54.000,00;60,00
PULPEN-038;Pulpen Pentel Besi Biru;ATK;0,00;Bh;65.000,00;54.000,00;60,00
PULPEN-039;Pulpen Picollo Zebra Hitam;ATK;33,00;Bh;1.012,00;2.000,00;60,00
PULPEN-040;Pulpen Picollo Zebra Biru;ATK;1.163,00;Bh;1.012,00;2.000,00;60,00
PULPEN-041;Pulpen Snowman BP7 Hitam;ATK;1.176,00;Bh;1.041,00;2.000,00;60,00
PULPEN-042;Pulpen Snowman BP7 Biru;ATK;492,00;Bh;1.041,00;2.000,00;60,00
PULPEN-043;Pulpen Snowman BP7 Merah;ATK;0,00;Bh;1.041,00;2.000,00;60,00
PULPEN-044;Pulpen Snowman V1 Hitam;ATK;0,00;Bh;798,00;1.500,00;60,00
PULPEN-045;Pulpen Snowman V1 Biru;ATK;0,00;Bh;798,00;1.500,00;60,00
PULPEN-046;Pulpen Snowman V5 Hitam;ATK;658,00;Bh;2.395,00;3.500,00;60,00
PULPEN-047;Pulpen Snowman V5 biru;ATK;771,00;Bh;2.395,00;3.500,00;60,00
PULPEN-048;Pulpen Snow Drawing 0,1 Hitam;ATK;13,00;Bh;6.250,00;8.500,00;60,00
PULPEN-049;Pulpen Snow Drawing 0,1 Biru;ATK;0,00;Bh;6.250,00;8.500,00;60,00
PULPEN-050;Pulpen Snow Drawing 0,2 Hitam;ATK;0,00;Bh;6.250,00;8.500,00;60,00
PULPEN-051;Pulpen Snow Drawing 0,2 Biru;ATK;108,00;Bh;6.250,00;8.500,00;60,00
PULPEN-052;Pulpen Snow Drawing 0,3 Hitam;ATK;41,00;Bh;6.750,00;9.500,00;60,00
PULPEN-053;Pulpen Snow Drawing 0,3 Biru;ATK;110,00;Bh;6.250,00;8.500,00;60,00
PULPEN-054;Pulpen Snow Drawing 0,4 Hitam;ATK;35,00;Bh;6.666,00;9.000,00;60,00
PULPEN-055;Pulpen Snow Drawing 0,4 Biru;ATK;84,00;Bh;6.250,00;8.500,00;60,00
PULPEN-056;Pulpen Snow Drawing 0,5 Hitam;ATK;45,00;Bh;6.666,00;9.000,00;60,00
PULPEN-057;Pulpen Snow Drawing 0,5 Biru;ATK;47,00;Bh;6.250,00;8.500,00;60,00
PULPEN-058;Pulpen Snow Drawing 0,7 Hitam;ATK;81,00;Bh;6.666,00;9.000,00;60,00
PULPEN-059;Pulpen Snow Drawing 0,7 Biru;ATK;0,00;Bh;6.250,00;8.500,00;60,00
PULPEN-060;Pulpen Snow Drawing 0,05 Hitam;ATK;75,00;Bh;6.250,00;8.500,00;60,00
PULPEN-061;Pulpen Spiral Joyko Hitam;ATK;148,00;Bh;4.000,00;5.500,00;60,00
PULPEN-062;Pulpen Spiral Joyko Biru;ATK;0,00;Bh;4.041,00;5.500,00;60,00
PULPEN-063;Pulpen Standar AE7 Hitam;ATK;1.030,00;Bh;1.458,34;2.000,00;60,00
PULPEN-064;Pulpen Standar AE7 Biru;ATK;2.789,00;Bh;1.458,00;2.000,00;60,00
PULPEN-065;Pulpen Standar AE7 Merah;ATK;432,00;Bh;1.458,00;2.000,00;60,00
PULPEN-066;Pulpen Standar R3 Hitam;ATK;0,00;Bh;1.840,00;2.500,00;60,00
PULPEN-067;Pulpen Standart  C88 Hitam;ATK;0,00;Bh;798,00;1.500,00;60,00
PULPEN-068;Pulpen Standart C88 Biru;ATK;0,00;Bh;798,00;1.500,00;60,00
PULPEN-069;Pulpen  Standart C55 Hitam;ATK;0,00;Bh;583,00;1.000,00;60,00
PULPEN-070;Pulpen standart P5 Hitam;ATK;0,00;Bh;1.583,00;2.500,00;60,00
PULPEN-071;Pulpen standart p5 Biru;ATK;0,00;Bh;1.583,00;2.500,00;60,00
PULPEN-072;Pulpen Cabe Tali warna;ATK;0,00;Bh;1.250,00;2.000,00;60,00
PULPEN-073;Pulpen 4 Color Trifelo;ATK;0,00;Bh;7.016,00;10.500,00;60,00
PULPEN-074;Pulpen zebra 4 Warna;ATK;0,00;Bh;7.916,00;10.500,00;60,00
PULPEN-075;Pulpen Signo 153;ATK;-6,00;Bh;13.750,00;19.000,00;60,00
PULPEN-076;Pulpen Pilot G-2 0,7 Hitam;ATK;264,00;Pcs;12.500,00;17.000,00;0,00
PULPEN-077;Pulpen Pilot G-2 0,5/0,7 Biru;ATK;281,00;Pcs;13.333,34;18.000,00;0,00
PULPEN-078;Pulpen Zebra Hitam;ATK;287,00;Pcs;12.916,00;17.500,00;0,00
PULPEN-079;Pulpen Zebra Biru;ATK;275,00;Pcs;12.916,00;17.500,00;0,00
PULPEN-080;Pulpen TIZO BIRU;ATK;-27,00;Pcs;3.333,00;5.000,00;0,00
PULPEN-081;Pulpen  joyko BP-288;ATK;0,00;Pcs;3.750,00;5.500,00;0,00
PULPEN-082;Pulpen Snowman V7 Hitam;ATK;425,00;Pcs;1.597,00;2.500,00;0,00
PULPEN-083;Pulpen Snowman v7 Biru;ATK;426,00;Pcs;1.597,00;2.500,00;10,00
PULPEN-084;Pulpen Snow Drawing 0,8 Hitam;ATK;222,00;Bh;6.666,00;9.000,00;12,00
PULPEN-085;Pulpen TIZO Hitam;ATK;46,00;Pcs;3.125,00;4.500,00;5,00
PULPEN-086;Pulpen Snowman V2 Hitam;ATK;-1.309,00;Bh;1.493,06;2.500,00;12,00
PULPEN-087;Pulpen Snowman V2 Biru;ATK;419,00;Bh;1.493,06;2.500,00;12,00
PULPEN-088;Pulpen Snowman V2 Merah;ATK;444,00;Bh;1.493,00;2.500,00;12,00
PULPEN-089;Pulpen Joyko trico 3 warna;ATK;120,00;Bh;3.368,00;5.000,00;12,00
PULPEN-090;Pulpen Deli A 119;ATK;23,00;Bh;2.500,00;3.500,00;2,00
PULPEN-091;Pulpen Kokoro Hitam;ATK;120,00;Bh;4.791,00;6.500,00;5,00
PULPEN-092;Pulpen Kokoro Biru;ATK;60,00;Bh;4.791,00;6.500,00;5,00
PULPEN-093;Pulpen QGel Joyko Hitam;ATK;394,00;Bh;2.083,34;3.000,00;5,00
PULPEN-094;Pulpen QGel Joyko Biru;ATK;291,00;Bh;2.083,34;3.000,00;5,00
PULPEN-095;Pulpen Kokoro Merah;ATK;60,00;Bh;4.791,00;6.500,00;10,00
PULPEN-096;Pulpen QGel Joyko Merah;ATK;144,00;Bh;2.083,00;3.000,00;10,00
PUSPIN-001;Push Pins/Paku warna Joyko;ATK;41,00;set;2.500,00;4.000,00;5,00
RAK.SUSUN-001;Rak 3 susun besi 3 SS Micro;ATK;2,00;Unit;75.000,00;101.500,00;5,00
RAK.SUSUN-002;Rak 3 susun Plastik Eksekutif Star;ATK;7,00;Unit;82.000,00;111.500,00;5,00
RAK.SUSUN-003;Rak 3 Susun besi  DT-443 ESCO;ATK;0,00;Bh;82.041,00;111.000,00;2,00
RAK.SUSUN-004;Rak 3 Susun Besi DT-25 Joyko;ATK;5,00;Bh;85.000,00;115.000,00;2,00
REMOVER-001;Remover Max Staples;ATK;12,00;Bh;32.000,00;43.500,00;5,00
SERUTAN-001;Serutan Duduk A5 Kenko / Joyko;ATK;4,00;Bh;62.000,00;84.000,00;5,00
SERUTAN-002;Serutan Duduk A5M Kenko / Joyko;ATK;3,00;Bh;40.000,00;55.500,00;5,00
SERUTAN-003;Serutan SDI / Combo;ATK;70,00;Bh;2.750,00;4.000,00;5,00
SFC-001;Drum OPC;Sparepart Fc;0,00;Pcs;200.000,00;270.000,00;1,00
SFC-002;Chip 4070;Sparepart Fc;0,00;Pcs;120.000,00;162.000,00;1,00
SFC-003;Chip Drum 2060 DC-V;Sparepart Fc;0,00;Pcs;120.000,00;162.000,00;1,00
SFC-004;Chip Toner 2060 DC-V;Sparepart Fc;0,00;Pcs;120.000,00;162.000,00;1,00
SFC-005;Chip Apeos Drum;Sparepart Fc;0,00;Pcs;90.000,00;115.000,00;1,00
SFC-006;Chip 286 / 3007;Sparepart Fc;0,00;Pcs;85.000,00;115.000,00;1,00
SFC-007;Chip 2060 DC-IV;Sparepart Fc;0,00;Pcs;120.000,00;162.000,00;1,00
SFC-008;Catridge Drum;Sparepart Fc;0,00;Pcs;750.000,00;1.012.500,00;1,00
SFC-009;Toner Xerox Apeos;Sparepart Fc;-2,00;pcs;275.000,00;371.500,00;1,00
SFC-010;Toner DC-400;Sparepart Fc;0,00;pcs;95.000,00;1.350.000,00;1,00
SFC-011;Upper Pemanas DC-V;Sparepart Fc;0,00;pcs;850.000,00;1.147.500,00;1,00
SFC-012;Upper Pemanas 286;Sparepart Fc;0,00;pcs;650.000,00;877.500,00;1,00
SFC-013;Lower Pemanas 286;Sparepart Fc;0,00;pcs;850.000,00;1.147.500,00;1,00
SFC-014;Lower Pemanas DC-400;Sparepart Fc;0,00;pcs;0,00;0,00;1,00
SFC-015;Karet Try;Sparepart Fc;0,00;pcs;0,00;0,00;5,00
SFC-016;Karet ADV;Sparepart Fc;0,00;pcs;0,00;0,00;5,00
SFC-017;Cleaning Blade;Sparepart Fc;0,00;pcs;150.000,00;202.500,00;1,00
SFC-018;CHIP APEOS TONER;Sparepart Fc;0,00;PCS;90.000,00;115.000,00;2,00
SP-001;Kaki Y Banner;SP;0,00;pcs;20.499,00;45.000,00;1,00
SP-002;Kaki Roll Banner 60X160;SP;0,00;pcs;120.000,00;180.000,00;1,00
SP-003;Handpress/ Magnet (jepit mata Itik);SP;0,00;pcs;900.000,00;1.050.000,00;1,00
SP-004;Kaki X Banner;SP;0,00;Bh;20.449,00;45.000,00;5,00
SP-005;Kaki Roll Banner 80x200;SP;2,00;Pcs;115.000,00;115.000,00;0,00
SPIDOL-001;Spidol Artline 70 Hitam;ATK;303,00;Bh;7.500,00;10.500,00;60,00
SPIDOL-002;Spidol Artline 70 Biru;ATK;174,00;Bh;7.500,00;10.500,00;60,00
SPIDOL-003;Spidol Artline 500 Merah W/B;ATK;-1,00;Bh;7.917,00;11.000,00;60,00
SPIDOL-004;Spidol Snowman OHP-OPF Hitam;ATK;88,00;Bh;6.333,00;9.000,00;60,00
SPIDOL-005;Spidol Snowman OHP-OPF Biru;ATK;169,00;Bh;6.333,00;9.000,00;60,00
SPIDOL-006;Spidol Snowman OHP-OPF Merah;ATK;40,00;Bh;6.333,00;9.000,00;60,00
SPIDOL-007;Spidol Snowman OHP-OPF Hijau;ATK;93,00;Bh;5.833,00;8.000,00;60,00
SPIDOL-008;Spidol Snowman OHP-OPM Hitam;ATK;127,00;Bh;6.041,00;8.500,00;60,00
SPIDOL-009;Spidol Snowman OHP-OPM Biru;ATK;139,00;Bh;5.750,00;8.500,00;60,00
SPIDOL-010;Spidol Snowman Kecil Merah;ATK;90,00;Bh;833,00;1.500,00;60,00
SPIDOL-011;Spidol Snowman Kecil Kuning;ATK;71,00;Bh;833,00;1.500,00;60,00
SPIDOL-012;Spidol Snowman Kecil Hijau;ATK;51,00;Bh;833,00;1.500,00;60,00
SPIDOL-013;Spidol Snowman Kecil Biru;ATK;504,00;Bh;1.024,00;1.500,00;60,00
SPIDOL-014;Spidol Snowman Kecil Hitam;ATK;205,00;Bh;1.024,00;1.500,00;60,00
SPIDOL-015;Spidol Snowman Kecil 12 warna;ATK;0,00;Set;11.666,00;16.000,00;60,00
SPIDOL-016;Spidol G12 Snow Permanent Hitam;ATK;386,00;Bh;5.125,00;7.500,00;60,00
SPIDOL-017;Spidol G12 Snow Permanent Biru;ATK;595,00;Bh;5.125,00;7.000,00;60,00
SPIDOL-018;Spidol G12 Snow Permanent Hijau;ATK;156,00;Bh;4.791,00;6.500,00;60,00
SPIDOL-019;Spidol G12 Snow Permanent Merah;ATK;59,00;Bh;4.791,00;6.500,00;60,00
SPIDOL-020;Spidol W/B Snowman Hitam;ATK;607,00;Bh;5.958,34;8.500,00;60,00
SPIDOL-021;Spidol W/B Snowman Biru;ATK;352,00;Bh;5.958,00;8.500,00;60,00
SPIDOL-022;Spidol W/B Snowman Hijau;ATK;83,00;Bh;5.958,00;8.500,00;60,00
SPIDOL-023;Spidol W/B Snowman Merah;ATK;90,00;Bh;5.958,00;8.500,00;60,00
SPIDOL-024;Spidol W/B Snowman Kuning;ATK;44,00;Bh;5.694,00;8.000,00;60,00
SPIDOL-025;Spidol W/B Faster hitam;ATK;0,00;Bh;3.500,00;5.000,00;60,00
SPIDOL-026;Spidol Snow Paint Marker White;ATK;359,00;Bh;11.833,00;16.000,00;60,00
SPIDOL-027;Spidol Snow Paint Marker Black;ATK;325,00;Bh;11.041,00;15.000,00;60,00
SPIDOL-028;Spidol Snow Paint Marker Gold;ATK;135,00;Bh;10.500,00;14.500,00;60,00
SPIDOL-029;Spidol Snow Paint Marker Silver;ATK;141,00;Bh;10.500,00;14.500,00;60,00
SPIDOL-030;Spidol Snow Paint Marker Red;ATK;54,00;Bh;11.042,00;15.000,00;60,00
SPIDOL-031;Spidol Snow Paint Marker Yellow;ATK;151,00;Bh;11.042,00;15.000,00;60,00
SPIDOL-032;Spidol Snow Paint Marker Blue;ATK;156,00;Bh;11.041,00;15.000,00;60,00
SPIDOL-033;Spidol Snow Paint Marker Green;ATK;151,00;Bh;11.041,00;15.000,00;60,00
SPIDOL-034;Spidol Snowman 500 hitam;ATK;5,00;Bh;13.583,00;19.000,00;60,00
SPIDOL-035;Spidol Snowman 500 biru;ATK;46,00;Bh;13.583,00;18.500,00;60,00
SPIDOL-036;Spidol Solid Marker Merah;ATK;0,00;Bh;38.125,00;51.500,00;60,00
SPIDOL-037;Spidol Artline 500 Hitam;ATK;240,00;Bh;8.583,00;12.000,00;5,00
SPIDOL-038;Spidol Artline 500 Biru;ATK;360,00;Bh;8.500,00;11.500,00;5,00
SPIDOL-039;Spidol Artline 700 Hitam;ATK;61,00;Bh;8.958,00;12.500,00;5,00
SPIDOL-040;Spidol Artline 700 Biru;ATK;48,00;Bh;8.833,00;12.000,00;5,00
SPIDOL-041;Spidol Snow 500 Merah;ATK;12,00;Bh;13.583,00;18.500,00;5,00
SPIDOL-042;Spidol Artline 70 Merah;ATK;144,00;Bh;7.583,00;10.500,00;5,00
SPIDOL-043;Spidol OHP Faber Castel Hitam;ATK;50,00;Bh;12.500,00;17.000,00;5,00
SPIDOL-044;Spidol OHP Faber Castel Biru;ATK;50,00;Bh;12.500,00;17.000,00;5,00
SPIDOL-045;Spidol OHP Faber Castel Merah;ATK;50,00;Bh;12.500,00;17.000,00;5,00
SPNDK-001;SPANDUK;SP;0,00;M;0,00;25.000,00;0,00
SPNDK-002;SPANDUK+Y BANNER;SP;0,00;PCS;0,00;100.000,00;0,00
SPNDK-003;X BANNER;SP;0,00;PCS;0,00;45.000,00;0,00
SPNDK-004;Bahan Spanduk 3,2;SP;2,00;Roll;1.265.600,00;1.265.600,00;2,00
SPNDK-005;Bahan Spanduk 2,6;SP;1,00;Roll;1.028.300,00;1.028.300,00;2,00
SPNDK-006;Bahan Spanduk 2,13;SP;0,00;Roll;842.415,00;842.415,00;1,00
SPNDK-007;Bahan Spanduk 1,6;SP;2,00;Roll;632.800,00;632.800,00;1,00
SPNDK-008;Bahan Spanduk 1,07;SP;3,00;Roll;423.185,00;423.185,00;1,00
SPONS-001;Spon Air Joyko;ATK;-3,00;Bh;4.166,00;6.000,00;5,00
STABILO-001;Stabilo Swing Cool Pink;ATK;0,00;Bh;7.250,00;10.000,00;10,00
STABILO-002;Stabilo Swing Cool Hijau;ATK;0,00;Bh;7.250,00;10.000,00;10,00
STABILO-003;Stabilo Swing Cool Biru;ATK;0,00;Bh;7.250,00;10.000,00;10,00
STABILO-004;Stabilo Swing Cool Lavender;ATK;0,00;Bh;7.250,00;10.000,00;10,00
STABILO-005;Stabilo Swing Cool Kuning;ATK;-5,00;Bh;7.250,00;10.000,00;10,00
STABILO-006;Stabilo Swing Cool Orange;ATK;0,00;Bh;7.250,00;10.000,00;10,00
STABILO-007;Stabilo Swing Cool Violet;ATK;0,00;Bh;7.250,00;10.000,00;10,00
STABILO-008;Stabilo Bos Merah;ATK;60,00;Bh;9.500,00;12.500,00;10,00
STABILO-009;Stabilo Bos Kuning;ATK;125,00;Bh;9.500,00;12.500,00;10,00
STABILO-010;Stabilo Bos Hijau;ATK;57,00;Bh;8.250,00;11.500,00;10,00
STABILO-011;Stabilo Bos Biru;ATK;88,00;Bh;9.500,00;12.500,00;10,00
STABILO-012;Stabilo Bos Orange;ATK;90,00;Bh;8.250,00;11.500,00;10,00
STABILO-013;Stabilo Bos Pink;ATK;80,00;Bh;8.250,00;11.500,00;10,00
STABILO-014;Stabilo Joyko Biru;ATK;42,00;Bh;3.275,00;4.500,00;10,00
STABILO-015;Stabilo Joyko Hijau;ATK;35,00;Bh;3.500,00;5.000,00;10,00
STABILO-016;Stabilo Joyko Pink;ATK;49,00;Bh;3.350,00;5.000,00;10,00
STABILO-017;Stabilo Joyko Kuning;ATK;-7,00;Bh;3.275,00;4.500,00;10,00
STABILO-018;Stabilo Joyko Orange;ATK;53,00;Bh;3.500,00;5.000,00;10,00
STABILO-019;Stabilo Bos Merah;ATK;9,00;Bh;8.250,00;11.500,00;0,00
STAMPEL-001;Stempel LUNAS joyko;ATK;1,00;Bh;7.625,00;10.500,00;5,00
STEROFOAM-001;Steorofoam warna;ATK;2,00;Bh;3.700,00;6.000,00;5,00
STEROFOAM-002;Steorofoam Putih;ATK;0,00;Bh;3.000,00;5.000,00;5,00
STIKER-001;Kertas Stiker F4 Cromo;Kertas;1,00;Pak;52.000,00;60.000,00;2,00
STIKER-002;Kertas Stiker F4 HVS;Kertas;-4,00;Pak;52.000,00;57.000,00;2,00
STRAPLES-001;Staples HD 10 Max;ATK;469,00;Bh;14.250,00;19.500,00;10,00
STRAPLES-002;Staples HD 10D Max;ATK;18,00;Bh;43.500,00;59.000,00;10,00
STRAPLES-003;Staples HD 10 KK;ATK;-15,00;Bh;6.833,00;9.500,00;10,00
STRAPLES-004;Staples HD 10  JK;ATK;189,00;Bh;6.500,00;9.000,00;10,00
STRAPLES-005;Staples HD 50 Max;ATK;7,00;Bh;61.000,00;82.500,00;10,00
STRAPLES-006;Staples HD 50 Kenko;ATK;17,00;Bh;16.750,00;23.000,00;10,00
STRAPLES-007;Staples HD 12L/17 Max;ATK;0,00;Unit;1.325.000,00;1.789.000,00;1,00
STRAPLES-008;Staples HD 12N/24 Max;ATK;0,00;Unit;875.000,00;1.181.500,00;1,00
STRAPLES-009;Staples HD 12N/17 Max;ATK;0,00;Unit;875.000,00;1.181.500,00;1,00
STRAPLES-010;Staples Tembak Kanguru TP 13;ATK;0,00;Bh;200.000,00;270.000,00;1,00
STRAPLES-011;Staples Tembak Kanguru TP 8;ATK;0,00;Bh;56.000,00;90.000,00;1,00
STRAPLES-012;Staples Tembak Kangguru TP 10;AYK;0,00;Bh;140.000,00;189.000,00;1,00
TALI-001;Tali Kait kecil Merah;Id Card;572,00;Bh;1.150,00;1.500,00;20,00
TALI-002;Tali Kait kecil Kuning;Id Card;518,00;Bh;1.150,00;1.500,00;20,00
TALI-003;Tali Kait kecil Hitam;Id Card;599,00;Bh;1.100,00;1.500,00;20,00
TALI-004;Tali Kait kecil Biru;Id Card;438,00;Bh;1.150,00;1.600,00;20,00
TALI-005;Tali Kait kecil Orange;Id Card;956,00;Bh;1.100,00;1.500,00;20,00
TALI-006;Tali Kait kecil Hijau;Id Card;6,00;Bh;1.150,00;1.600,00;20,00
TALI-007;Tali Kait kecil Ungu;Id Card;82,00;Bh;1.100,00;1.500,00;20,00
TALI-008;Tali id Kait Besar Merah 2cm;Id Card;407,00;Bh;2.200,00;3.000,00;20,00
TALI-009;Tali id Kait Besar Kuning 2cm;Id Card;582,00;Bh;2.200,00;3.000,00;20,00
TALI-010;Tali id Kait Besar Biru  2cm;Id Card;627,00;Bh;2.200,00;3.000,00;20,00
TALI-011;Tali id Kait Besar Hijau 2cm;Id Card;362,00;Bh;2.200,00;3.000,00;20,00
TALI-012;Tali id Kait Besar Hitam 2cm;Id Card;253,00;Bh;2.200,00;3.000,00;20,00
TALI-013;Tali id Kait Besar Ungu 2cm;Id Card;247,00;Bh;2.200,00;3.000,00;20,00
TALI-014;Tali id Kait Besar Orange 2cm;Id Card;673,00;Bh;2.200,00;3.000,00;20,00
TALI-015;Tali Tambang Pramuka;ATK;0,00;Bh;10.000,00;15.000,00;5,00
TALI-016;Tali Id Import 1cm Kait Oval Merah;Id Card;47,00;Bh;900,00;1.500,00;0,00
TALI-017;Tali Id Import 1cm Kait Oval Kuning;Id Card;168,00;Bh;900,00;1.500,00;0,00
TALI-018;Tali Id Import 1cm Kait Oval Hijau;Id Card;113,00;Bh;900,00;1.500,00;0,00
TALI-019;Tali Id Import 1cm Kait Oval Biru;Id Card;1,00;Bh;900,00;1.500,00;0,00
TALI-020;Tali Id Import 1cm Kait Oval Hitam;Id Card;75,00;Bh;900,00;1.500,00;0,00
TALI-021;Tali Id Import 1cm Kait Oval Putih;Id Card;-60,00;Bh;900,00;1.500,00;0,00
TELSTRUK-001;Kertas Telstruk 75x65 2 Ply PPL;ATK;14,00;Roll;7.768,00;10.500,00;30,00
TELSTRUK-002;Kertas Telstruk 75x65 2 Ply G 1;ATK;0,00;Roll;3.750,00;5.500,00;30,00
TELSTRUK-003;Kertas Telstruk 75x65 1 Ply PPL;ATK;90,00;Roll;5.050,00;7.000,00;30,00
TELSTRUK-004;Kertas Telstruk 75x65 1 Ply Sinar Line;ATK;0,00;Roll;3.900,00;5.500,00;30,00
TELSTRUK-005;Kertas Telstruk 68x48 1 Ply Sinar Line;ATK;-21,00;Roll;2.000,00;3.000,00;30,00
TELSTRUK-006;Kertas Telstruk 58x48 1 PPL;ATK;-89,00;Roll;1.900,00;3.000,00;30,00
THERMAL-001;Kertas Thermal Otani 57 x 47;ATK;0,00;Roll;3.550,00;5.000,00;30,00
THERMAL-002;Kertas Thermal Ji Fax 58 x 48;ATK;0,00;Roll;4.200,00;6.000,00;30,00
THERMAL-003;Kertas Thermal Eprint 80 x 80;ATK;68,00;Roll;17.071,00;23.500,00;30,00
THERMAL-004;Kertas Thermal EDC 57X30;ATK;92,00;Roll;2.900,00;4.000,00;30,00
THERMAL-005;Kertas Thermal Printech 80x80;ATK;-5,00;Roll;14.000,00;19.000,00;10,00
THERMAL-006;Kertas Thermal Printech 58x65;ATK;98,00;Roll;8.000,00;11.000,00;10,00
THERMAL-007;Kertas Thermal Printech 58x48;ATK;0,00;Roll;4.000,00;5.500,00;10,00
THERMAL-008;Kertas Thermal Otani 58x65;ATK;0,00;Roll;8.650,00;12.000,00;10,00
THERMAL-009;Kertas Thermal Otani 58x48;ATK;-14,00;Roll;3.750,00;5.000,00;10,00
THERMAL-010;Kertas Thermal E-print 57x30;Kertas;137,00;Roll;3.974,00;6.000,00;10,00
THERMAL-011;Kertas Thermal Otani 80x80;ATK;50,00;Roll;13.500,00;18.500,00;5,00
TIK-001;Karton TIK F4 Putih;Kertas;-12,00;Pak;34.722,00;40.000,00;2,00
TIK-002;Karton TIK F4 Kuning;Kertas;12,00;Pak;37.800,00;43.000,00;2,00
TIK-003;Karton TIK F4 Pink;Kertas;6,00;Pak;36.900,00;42.000,00;2,00
TIK-004;Karton TIK F4 Biru;Kertas;6,00;Pak;38.200,00;43.500,00;2,00
TIK-005;Karton Tik F4 Hijau;Kertas;11,00;Pak;37.800,00;43.500,00;2,00
TIK-006;Karton TIK A4 Putih;ATK;-27,00;PAK;35.072,00;41.000,00;0,00
TIK-007;Karton Tik Putih A3+ 32,5X48,5;Kertas;800,00;Lbr;963,00;1.500,00;5,00
TIK-008;Karton TIK Putih A3 29,7x42;Plano;500,00;Lbr;963,00;1.500,00;0,00
TIK-009;Karton TIK Putih DF 33X43;Plano;1.490,00;Lbr;963,00;1.500,00;0,00
TINTA-001;Tinta Dataprint Refil DP 27 HP;Tinta;0,00;Bh;21.500,00;33.500,00;5,00
TINTA-002;Tinta Dataprint Refil DP 28 HP;Tinta;-1,00;Bh;21.500,00;33.500,00;5,00
TINTA-003;Tinta Dataprint Refil DP 93 Epson;Tinta;0,00;Bh;19.500,00;33.500,00;5,00
TINTA-004;Tinta Dataprint Refil DP 97 Epson;Tinta;0,00;Bh;19.500,00;33.500,00;5,00
TINTA-005;Tinta Dataprint Refil DP 40 Canon;Tinta;0,00;Bh;26.000,00;33.500,00;5,00
TINTA-006;Tinta Dataprint Refil DP 41 Canon;Tinta;0,00;Bh;26.000,00;33.500,00;5,00
TINTA-007;Tinta Eprint Refil Gold Can Black 40;Tinta;0,00;Bh;21.600,00;30.000,00;5,00
TINTA-008;Tinta Eprint Refil Gold Can Colour 41;Tinta;0,00;Bh;21.600,00;30.000,00;5,00
TINTA-009;Tinta Eprint 200ml Refil Can Black;Tinta;3,00;Btl;49.041,00;66.500,00;5,00
TINTA-010;Tinta Eprint 200ml Refil Can Yellow;Tinta;9,00;Btl;49.041,00;66.500,00;5,00
TINTA-011;Tinta Eprint 200ml Refil Can Magenta;Tinta;11,00;Btl;48.554,00;66.000,00;5,00
TINTA-012;Tinta Eprint 200ml Refil Can Cyan;Tinta;2,00;Btl;45.810,00;66.000,00;5,00
TINTA-013;Tinta Eprint 200ml Refil Eps Black;Tinta;8,00;Btl;52.994,00;72.000,00;5,00
TINTA-014;Tinta Eprint 200ml Refil Eps Yellow;Tinta;6,00;Btl;48.554,00;66.500,00;5,00
TINTA-015;Tinta Eprint 200ml Refil Eps Magenta;Tinta;7,00;Btl;48.599,00;66.500,00;5,00
TINTA-016;Tinta Eprint 200ml Refil Eps Cyan;Tinta;6,00;Btl;48.599,00;66.500,00;5,00
