Kode Item;Nama Item;Jenis;Merek;Rak;Tipe Item;Konversi;Satuan;Harga Pokok;Harga Level 1;Harga Level 2;Harga Level 3;Harga Level 4;Keterangan
IP-007;Isi Pulpen Gel Berbie;ATK;Isi Pulpen Gel Berbie;R11;INV;1;Bh;1000;1500;2000;0;0;
IP-007;Isi Pulpen Gel Berbie;ATK;Isi Pulpen Gel Berbie;R11;INV;20;Pak;20000;27000;0;0;0;
IP-008;Isi Pulpen Parker Hitam;ATK;Isi Pulpen Parker Hitam;R11;INV;1;Bh;13750;19000;21000;0;0;
IP-008;Isi Pulpen Parker Hitam;ATK;Isi Pulpen Parker Hitam;R11;INV;12;Pak;165000;205500;0;0;0;
IP-009;Isi Pulpen Parker Biru;ATK;Isi Pulpen Parker Biru;R11;INV;1;Bh;13750;19000;21000;0;0;
IP-009;Isi Pulpen Parker Biru;ATK;Isi Pulpen Parker Biru;R11;INV;12;Pak;165000;205500;0;0;0;
IP-010;Isi Pulpen Parker Roller Biru;ATK;Isi Pulpen Parker Roller Biru;R11;INV;1;Bh;30000;40500;45000;0;0;
IP-010;Isi Pulpen Parker Roller Biru;ATK;Isi Pulpen Parker Roller Biru;R11;INV;12;Pak;360000;437500;0;0;0;
IP-011;Isi Pulpen Parker Roller Hitam;ATK;Isi Pulpen Parker Roller Hitam;R11;INV;1;Bh;30000;40500;45000;0;0;
IP-011;Isi Pulpen Parker Roller Hitam;ATK;Isi Pulpen Parker Roller Hitam;R11;INV;12;Pak;360000;437500;0;0;0;
IP-012;Isi Pulpen Pilot Frixion 0.5 Biru;ATK;Isi Pulpen Pilot Frixion 0.5 Biru / Htm;R11;INV;1;Bh;10208;14000;15500;0;0;
IP-012;Isi Pulpen Pilot Frixion 0.5 Biru;ATK;Isi Pulpen Pilot Frixion 0.5 Biru / Htm;R11;INV;12;Pak;122496;151500;0;0;0;
IP-013;Isi Pulpen Snowman V5 Hitam;ATK;Isi Pulpen Snowman V5 Hitam;R11;INV;1;Bh;500;1000;1500;0;0;
IP-013;Isi Pulpen Snowman V5 Hitam;ATK;Isi Pulpen Snowman V5 Hitam;R11;INV;12;Pak;6000;11000;0;0;0;
IP-014;Isi Pulpen Snowman V5 Biru;ATK;Isi Pulpen Snowman V5 Biru;R11;INV;1;Bh;500;1000;1500;0;0;
IP-014;Isi Pulpen Snowman V5 Biru;ATK;Isi Pulpen Snowman V5 Biru;R11;INV;12;Pak;6000;11000;0;0;0;
IP-015;Isi Pulpen Pilot Super Hitam;ATK;Isi Pulpen Pilot Super Hitam;R11;INV;1;Bh;1400;2000;2500;0;0;
IP-015;Isi Pulpen Pilot Super Hitam;ATK;Isi Pulpen Pilot Super Hitam;R11;INV;12;Pak;16800;22000;0;0;0;
IP-016;Isi Pulpen Pilot Super Biru;ATK;Isi Pulpen Pilot Super Biru;R11;INV;1;Bh;1333;2000;2500;0;0;
IP-016;Isi Pulpen Pilot Super Biru;ATK;Isi Pulpen Pilot Super Biru;R11;INV;12;Pak;15996;22000;0;0;0;
IP-017;Isi Pulpen bic Hitam;ATK;Isi Pulpen bic Hitam;R11;INV;1;Bh;2000;3000;3500;0;0;
IP-018;Isi Pulpen bic Biru;ATK;Isi Pulpen bic Biru;R11;INV;1;Bh;2000;3000;3500;0;0;
IP-019;Isi Pulpen bic Merah;ATK;Isi Pulpen bic Merah;R11;INV;1;Bh;2000;3000;3500;0;0;
IP-020;Isi Pulpen V7 Hitam;ATK;;;INV;1;Pcs;833;2000;2500;0;0;
IP-020;Isi Pulpen V7 Hitam;ATK;;;INV;12;Pak;9996;22000;0;0;0;
IP-021;Isi Pulpen Pilot Frixion 0,7 Hitam;ATK;Isi Pulpen Pilot Frixion 0,7 Hitam;;INV;1;Bh;11250;15500;17500;0;0;
IP-021;Isi Pulpen Pilot Frixion 0,7 Hitam;ATK;Isi Pulpen Pilot Frixion 0,7 Hitam;;INV;12;Pak;135001;167500;0;0;0;
IP-022;Isi Pulpen Pilot Frixion 0,7 Biru;ATK;Isi Pulpen Pilot Frixion 0,7 Biru;;INV;1;Bh;11250;15500;17500;0;0;
IP-022;Isi Pulpen Pilot Frixion 0,7 Biru;ATK;Isi Pulpen Pilot Frixion 0,7 Biru;;INV;12;Pak;135000;167500;0;0;0;
IP-023;Isi Pulpen Pilot Frixion 0,5 Htm;ATK;Isi Pulpen Pilot Frixion 0,5 Htm;;INV;1;Bh;11666;16000;18000;0;0;
IP-023;Isi Pulpen Pilot Frixion 0,5 Htm;ATK;Isi Pulpen Pilot Frixion 0,5 Htm;;INV;12;Pak;140000;173000;0;0;0;
IP-025;Isi Pulpen snowman V7 Biru;ATK;Isi Pulpen snowman V7 Biru;;INV;1;Bh;1631;2500;3000;0;0;
IP-025;Isi Pulpen snowman V7 Biru;ATK;Isi Pulpen snowman V7 Biru;;INV;12;Pak;19572;27000;0;0;0;
IP-026;Isi Pulpen Pilot Frixion 0.5 Merah;ATK;Isi Pulpen Pilot Frixion 0.5 Merah;;INV;1;Bh;10208;14000;15500;0;0;
IP-026;Isi Pulpen Pilot Frixion 0.5 Merah;ATK;Isi Pulpen Pilot Frixion 0.5 Merah;;INV;12;Pak;122469;151500;0;0;0;
IS-001;Isi Staples No 10 Etona;ATK;Isi Staples No 10 Etona;R10;INV;1;Dus;1474;2000;2500;0;0;
IS-001;Isi Staples No 10 Etona;ATK;Isi Staples No 10 Etona;R10;INV;20;Pak;29480;36000;0;0;0;
IS-002;Isi Staples No 3 Etona;ATK;Isi Staples No 3 Etona;R10;INV;1;Dus;3000;4500;5000;0;0;
IS-002;Isi Staples No 3 Etona;ATK;Isi Staples No 3 Etona;R10;INV;20;Pak;60000;81000;0;0;0;
IS-003;Isi Staples No 10 Max;ATK;Isi Staples No 10 Max;R10;INV;1;Dus;2750;4000;4500;0;0;
IS-003;Isi Staples No 10 Max;ATK;Isi Staples No 10 Max;R10;INV;20;Pak;55000;72000;0;0;0;
IS-004;Isi Staples No 3 Max;ATK;Isi Staples No 3 Max;R10;INV;1;Dus;6000;8000;9000;0;0;
IS-004;Isi Staples No 3 Max;ATK;Isi Staples No 3 Max;R10;INV;20;Pak;120000;144000;0;0;0;
IS-005;Isi Staples No 10 KK;ATK;Isi Straples No 10 KK;R10;INV;1;Dus;950;1500;2000;0;0;
IS-005;Isi Staples No 10 KK;ATK;Isi Straples No 10 KK;R10;INV;20;Pak;19000;27000;0;0;0;
IS-006;Isi Staples No 3 Kangaro;ATK;Isi Staples No 3 Kangaro;R10;INV;1;Dus;2700;4000;4500;0;0;
IS-006;Isi Staples No 3 Kangaro;ATK;Isi Staples No 3 Kangaro;R10;INV;20;Pak;54000;72000;0;0;0;
IS-007;Isi Staples No 1217 Max;ATK;Isi Staples No 1217 Max;R10;INV;1;Dus;20000;27000;30000;0;0;
IS-007;Isi Staples No 1217 Max;ATK;Isi Staples No 1217 Max;R10;INV;10;Pak;200000;243000;0;0;0;
IS-008;Isi Staples No 1215 Max;ATK;Isi Staples No 1215 Max;R10;INV;1;Dus;18500;25000;27500;0;0;
IS-008;Isi Staples No 1215 Max;ATK;Isi Staples No 1215 Max;R10;INV;10;Pak;185000;225000;0;0;0;
IS-009;Isi Staples No 1213 Max;ATK;Isi Staples No 1213 Max;R10;INV;1;Dus;20000;27000;30000;0;0;
IS-009;Isi Staples No 1213 Max;ATK;Isi Staples No 1213 Max;R10;INV;10;Pak;200000;243000;0;0;0;
IS-010;Isi Staples No 1210 Max;ATK;Isi Staples No 1210 Max;R10;INV;1;Dus;17000;23000;25500;0;0;
IS-010;Isi Staples No 1210 Max;ATK;Isi Staples No 1210 Max;R10;INV;10;Pak;170000;207000;0;0;0;
IS-011;Isi Staples No 2310 Etona;ATK;Isi Staples No 2310 Etona;R10;INV;1;Dus;11000;15000;16500;0;0;
IS-011;Isi Staples No 2310 Etona;ATK;Isi Staples No 2310 Etona;R10;INV;10;Pak;110000;135000;0;0;0;
IS-012;Isi Staples No 2313 Etona;ATK;Isi Staples No 2313 Etona;R10;INV;1;Dus;13000;18500;20500;0;0;
IS-012;Isi Staples No 2313 Etona;ATK;Isi Staples No 2313 Etona;R10;INV;10;Pak;130000;166500;0;0;0;
IS-013;Isi Staples No 2315 Etona;ATK;Isi Staples No 2315 Etona;R10;INV;1;Dus;17000;23000;25500;0;0;
IS-013;Isi Staples No 2315 Etona;ATK;Isi Staples No 2315 Etona;R10;INV;10;Pak;170000;207000;0;0;0;
IS-014;Isi Staples No 2317 Etona;ATK;Isi Staples No 2317 Etona;R10;INV;1;Dus;20000;27000;3000;0;0;
IS-014;Isi Staples No 2317 Etona;ATK;Isi Staples No 2317 Etona;R10;INV;10;Pak;200000;243000;0;0;0;
IS-015;Isi Staples No 23/8 Etona;ATK;Isi Staples No 23/8 Etona;;INV;1;Dus;8000;11000;12500;0;0;
IS-015;Isi Staples No 23/8 Etona;ATK;Isi Staples No 23/8 Etona;;INV;10;Pak;80000;99000;0;0;0;
ISISTAMP-001;Ngisi Tinta Stampel;FC;;;SRV;1;Bh;0;0;0;0;0;
J-001;Jangka MS 402 Joyko;ATK;Jangka MS 402 Joyko;R15;INV;1;Bh;5833;8000;9000;0;0;
J-002;Jangka MS 55 Joyko;ATK;Jangka MS 55 Joyko;R15;INV;1;Bh;3750;5500;6500;0;0;
J-003;Jangka C168 Kenko;ATK;Jangka C168 Kenko;R15;INV;1;Bh;5500;8000;9000;0;0;
J-003;Jangka C168 Kenko;ATK;Jangka C168 Kenko;R15;INV;12;Pak;66000;86500;0;0;0;
JEPIT-001;Penjepit ID card besi Garis;Id Card;Penjepit ID card besi Garis;R12;INV;1;PCS;450;1000;1500;0;0;
JEPIT-001;Penjepit ID card besi Garis;Id Card;Penjepit ID card besi Garis;R12;INV;100;PAK;45000;85000;0;0;0;
JILID-001;JILID LAKBAN;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-002;JILID LAKBAN SEDANG;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-003;JILID LAKBAN TEBEL;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-004;JILID SPIRAL NO 4;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-005;JILID SPIRAL NO 5;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-006;JILID SPIRAL NO 6;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-007;JILID SPIRAL NO 7;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-008;JILID SPIRAL NO 8;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-009;JILID SPIRAL NO 9;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-010;JILID SPIRAL NO 10;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-011;JILID SPIRAL NO 11;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-012;JILID SPIRAL NO 12;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-013;JILID SPIRAL NO 13;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-014;JILID SPIRAL NO 14;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-015;JILID SPIRAL NO 15;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-016;JILID SPIRAL NO 16;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-017;JILID SOFT COVER;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-018;JILID HARD COVER;JLD;;;SRV;1;PCS;0;0;0;0;0;
JILID-019;Kaleng kalender;ATK;;;SRV;1;bh;0;0;0;0;0;
K-001;Kalkulator Citizen CT 555/555N;ATK;Kalkulator Citizen CT 555/555N;R10;INV;1;Bh;120000;162000;178500;0;0;
K-002;Kalkulator Citizen SDC 868L;ATK;Kalkulator Citizen SDC 868L;R10;INV;1;Bh;112500;162000;178500;0;0;
K-003;Kalkulator Citizen 16 Digit 664S;ATK;Kalkulator Citizen 16 Digit 664S;R10;INV;1;Bh;130000;175500;193500;0;0;
K-004;Kalkulator Citizen 16 Digit 660S;ATK;Kalkulator Citizen 16 Digit 660S;R10;INV;1;Bh;123500;167000;184000;0;0;
K-005;Kalkulator Citizen SDC 916;ATK;Kalkulator Citizen SDC 916;R10;INV;1;Bh;90000;125000;137500;0;0;
K-006;Kalkulator Casio FX 350MS;ATK;Kalkulator Casio FX 350MS;R10;INV;1;Bh;89000;122000;134500;0;0;
K-007;Kalkulator Casio DH-16;ATK;Kalkulator Casio DH-16;R10;INV;1;Bh;172500;233000;256500;0;0;
K-008;Kartu Absen Polos;ATK;Kartu Absen Polos;R10;INV;1;pak;12500;17000;19000;0;0;
K-009;Kalkulator Casio MJ 12 Da;ATK;;;INV;1;PCS;120000;162000;178500;0;0;
K-010;Kalkulator Casio DH-12;ATK;;;INV;1;Bh;135000;182500;201000;0;0;
K-011;Kalkulator Casio DX120 B;ATK;Kalkulator Casio DX120 B;;INV;1;Bh;152500;206000;227000;0;0;
K-012;Kalkulator CC 868 Joyko;ATK;Kalkulator CC 868 Joyko;;INV;1;Bh;55000;74500;82000;0;0;
KB-001;Karton Bufallo F4 Serat Tosca Gelap;ATK;Karton Bufallo F4 Serat Tosca Gelap;R14;INV;1;Pak;34250;35000;38500;0;0;
KB-002;Karton Bufallo F4 Serat Hijau tua;ATK;Karton Bufallo F4 Serat Hijau tua;R14;INV;1;Pak;34000;46000;51000;0;0;
KB-003;Karton Bufallo F4 Serat Coklat;ATK;Karton Bufallo F4 Serat Coklat;R14;INV;1;Pak;34250;35000;38500;0;0;
KB-004;Karton Bufallo F4 Serat Peach / Cream;ATK;Karton Bufallo F4 Serat Peach / Cream;R14;INV;1;Pak;34250;35000;38500;0;0;
KB-005;Karton Bufallo F4 Serat Merah ati;ATK;Karton Bufallo F4 Serat Merah ati;R14;INV;1;Pak;34000;46000;51000;0;0;
KB-006;Karton Bufallo F4 Serat Kuning Tua;ATK;Karton Bufallo F4 Serat Kuning;R14;INV;1;Pak;29500;40000;44000;0;0;
KB-007;Karton Bufallo F4 Serat Orange;ATK;Karton Bufallo F4 Serat Orange;R14;INV;1;Pak;28000;38000;42000;0;0;
KB-008;Karton Bufallo F4 Serat Biru tua;ATK;Karton Bufallo F4 Serat Biru tua;R14;INV;1;Pak;34000;46000;51000;0;0;
KB-009;Karton Bufallo F4 Serat Biru Muda;ATK;Karton Bufallo F4 Serat Biru muda;R14;INV;1;Pak;34000;46000;51000;0;0;
KB-010;Karton Bufallo F4 Serat Biru telor asin;ATK;Karton Bufallo F4 Serat Biru telor asin;R14;INV;1;Pak;34250;35000;38500;0;0;
KB-011;Karton Bufallo F4 Serat Putih;ATK;Karton Bufallo F4 Serat Putih;R14;INV;1;Pak;23500;32000;35500;0;0;
KB-012;Karton Bufallo F4 Hijau Muda;ATK;;;INV;1;Pak;29500;40000;44000;0;0;
KD-001;Kertas Doble side Mate A4 220 DPrint;ATK;Kertas Doble side Mate A4 220 DPrint;R5;INV;1;Pak;31500;43000;47500;0;0;
KD-002;Kertas Doble side Mate A4 220 E-print isi 20 Lbr;ATK;Kertas Doble side Mate A4 220 E-print i;R5;INV;1;Pak;14400;19500;21500;0;0;
KD-003;Kertas Doble side Mate A4 220 E-print isi 50 Lbr;ATK;Kertas Doble side Mate A4 220 E-print i;R5;INV;1;Pak;27900;38000;42000;0;0;
KEY-001;Keyboard wireless Logitech;ATK;;;INV;1;PCS;325000;439000;483000;0;0;
KF-001;Krbon Fax Pnsonic IT 93 E 40M Hijau tua;ATK;Krbon Fax Pnsonic IT 93 E 40M Hijau tua;R18;INV;1;Bh;40000;54000;59500;0;0;
KF-002;Krbon Fax Pnsonic IT 93 E 30M;ATK;Krbon Fax Pnsonic IT 93 E 30M;R18;INV;1;Bh;40000;54000;59500;0;0;
KF-003;Krbon Fax Pnsonic IT 93 A 60M Hijau;ATK;Krbon Fax Pnsonic IT 93 A 60M Hijau;R18;INV;1;Bh;60000;81000;89500;0;0;
KF-004;Krbon Fax Pnsonic IT 93 E 30M Kuning;ATK;Krbon Fax Pnsonic IT 93 E 30M Kuning;R18;INV;1;Bh;26000;35500;395000;0;0;
KF-005;Krbon Fax Pnsonic FA 93 A Premium Kuning;ATK;Krbon Fax Pnsonic FA 93 A Premium Kuning;R18;INV;1;Bh;55000;90000;99000;0;0;
KF-006;Krbon Fax Pnsonic KX-FAT 88 E Putih;ATK;Krbon Fax Pnsonic KX-FAT 88 E Putih;R18;INV;1;Bh;290000;391500;431000;0;0;
KF-007;Krbon Fax Pnsonic KX-206;ATK;Krbon Fax Pnsonic KX-206;R18;INV;1;Bh;45000;61000;67500;0;0;
KF-008;Krbon Fax Pnsonic 52 E Biru;ATK;Krbon Fax Pnsonic 52 E Biru;R18;INV;1;Bh;45000;61000;67500;0;0;
KF-009;Kertas Foto Glossy A4 210 Joyko/Kenko;ATK;Kertas Foto Glossy A4 210 Joyko;R5;INV;1;Pak;14000;19000;21000;0;0;
KF-010;Kertas Foto Glossy A4 230 Joyko;ATK;Kertas Foto Glossy A4 230 Joyko;R5;INV;1;Pak;14750;22000;24500;0;0;
KF-011;Kertas Foto Glossy A4 180 DPrint;ATK;Kertas Foto Glossy A4 180 DPrint;R5;INV;1;Pak;15000;20500;23000;0;0;
KF-012;Kertas Foto Glossy A4 210 DPrint;ATK;Kertas Foto Glossy A4 210 DPrint;R5;INV;1;Pak;16000;22000;24500;0;0;
KF-013;Kertas Foto Glossy A4 230 DPrint;ATK;Kertas Foto Glossy A4 230 DPrint;R5;INV;1;Pak;19000;26000;0;0;0;
KF-014;Kertas Foto Glossy A4 230 E-print;ATK;Kertas Foto Glossy A4 230 E-print;R5;INV;1;Pak;18000;24500;27000;0;0;
KF-015;Kertas Foto Glossy A4 210 E-Print;ATK;Kertas Foto Glossy A4 210 E-Print;R5;INV;1;Pak;17543;24000;26500;0;0;
KF-016;Kertas Foto Glossy A4 200 E-print;ATK;Kertas Foto Glossy A4 200 E-print;R5;INV;1;Pak;14410;19500;21500;0;0;
KF-017;Kertas Foto Glossy A4 180 E-print;ATK;Kertas Foto Glossy A4 180 E-print;R5;INV;1;Pak;15952;22000;24500;0;0;
KF-018;Kertas Foto A4 DGP 220 DPrint;ATK;Kertas Foto A4 DGP 220 DPrint;R5;INV;1;Pak;28000;38000;42000;0;0;
KF-019;Kertas Foto A4 DMG 220 DPrint;ATK;Kertas Foto A4 DMG 220 DPrint;R5;INV;1;pak;29000;39500;43500;0;0;
KF-020;Kertas Foto A4 PSP 260 DPrint;ATK;Kertas Foto A4 PSP 260 DPrint;R5;INV;1;Pak;31000;42000;46500;0;0;
KF-021;Kertas Foto Glossy A3 260 E-Print;ATK;Kertas Foto Glossy A3 260 E-Print;;INV;1;Pak;56356;76500;84500;0;0;
KI-001;Kertas Inkjet Paper A4 108 E-print;ATK;Kertas Inkjet Paper A4 180 E-print;R5;INV;1;Pak;34379;50500;56000;0;0;
KI-002;Kertas Inkjet Paper A4 100 DPrint;ATK;Kertas Inkjet Paper A4 100 DPrint;R5;INV;1;Pak;35000;47500;52500;0;0;
KK-001;Kertas Karbon Daito F4;ATK;Kertas Karbon Daito F4;R9;INV;1;pak;55000;74500;82000;0;0;
KK-002;Kertas Karbon Sailing Boat F4 Htm / Br;ATK;Kertas Karbon Sailing Boat F4 Htm / Br;R9;INV;1;pak;32500;44000;48500;0;0;
KL-001;Kertas File L. Life A5 100 JK;ATK;Kertas File L. Life A5 100 JK;R9;INV;1;pak;5000;7000;8000;0;0;
KL-002;Kertas File L. Life B5 100 JK;ATK;Kertas File L. Life B5 100 JK;R9;INV;1;pak;9750;13500;15000;0;0;
KL-003;Kertas File L. Life A5 50 JK;ATK;Kertas File L. Life A5 50 JK;R9;INV;1;Pak;2600;3500;4000;0;0;
KL-004;Kertas File L. Life B5 50 JK;ATK;Kertas File L. Life B5 50 JK;R9;INV;1;pak;5200;7500;8500;0;0;
KO-001;Karton Omega no. 5;ATK;Karton Omega no. 5;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-001;Karton Omega no. 5;ATK;Karton Omega no. 5;R6;INV;50;Pak;113750;157500;0;0;0;
KO-002;Karton Omega no. 1;ATK;Karton Omega no. 1;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-002;Karton Omega no. 1;ATK;Karton Omega no. 1;R6;INV;50;Pak;113750;157500;0;0;0;
KO-003;Karton Omega no. 2;ATK;Karton Omega no. 2;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-003;Karton Omega no. 2;ATK;Karton Omega no. 2;R6;INV;50;Pak;113750;157500;0;0;0;
KO-004;Karton Omega no. 3;ATK;Karton Omega no. 3;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-004;Karton Omega no. 3;ATK;Karton Omega no. 3;R6;INV;50;Pak;113750;157500;0;0;0;
KO-005;Karton Omega no. 4;ATK;Karton Omega no. 4;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-005;Karton Omega no. 4;ATK;Karton Omega no. 4;R6;INV;50;Pak;113750;157500;0;0;0;
KO-006;Karton Omega no. 7;ATK;Karton Omega no. 7;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-006;Karton Omega no. 7;ATK;Karton Omega no. 7;R6;INV;50;Pak;113750;157500;0;0;0;
KO-007;Karton Omega no. 9;ATK;Karton Omega no. 9;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-007;Karton Omega no. 9;ATK;Karton Omega no. 9;R6;INV;50;Pak;113750;157500;0;0;0;
KO-008;Karton Omega no. 10;ATK;Karton Omega no. 10;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-008;Karton Omega no. 10;ATK;Karton Omega no. 10;R6;INV;50;Pak;113750;157500;0;0;0;
KO-009;Karton Omega no. 11;ATK;Karton Omega no. 11;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-009;Karton Omega no. 11;ATK;Karton Omega no. 11;R6;INV;50;Pak;113750;157500;0;0;0;
KO-010;Karton Omega no. 15;ATK;Karton Omega no. 15;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-010;Karton Omega no. 15;ATK;Karton Omega no. 15;R6;INV;50;Pak;113750;157500;0;0;0;
KO-011;Karton Omega no. 16;ATK;Karton Omega no. 16;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-011;Karton Omega no. 16;ATK;Karton Omega no. 16;R6;INV;50;Pak;113750;157500;0;0;0;
KO-012;Karton Omega no. 17;ATK;Karton Omega no. 17;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-012;Karton Omega no. 17;ATK;Karton Omega no. 17;R6;INV;50;Pak;113750;157500;0;0;0;
KO-013;Karton Omega no. 18;ATK;Karton Omega no. 18;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-013;Karton Omega no. 18;ATK;Karton Omega no. 18;R6;INV;50;Pak;113750;157500;0;0;0;
KO-014;Karton Omega no. 19;ATK;Karton Omega no. 19;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-014;Karton Omega no. 19;ATK;Karton Omega no. 19;R6;INV;50;Pak;113750;157500;0;0;0;
KO-015;Karton Omega no. 20;ATK;Karton Omega no. 20;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-015;Karton Omega no. 20;ATK;Karton Omega no. 20;R6;INV;50;Pak;113750;157500;0;0;0;
KO-016;Karton Omega no. 22;ATK;Karton Omega no. 22;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-016;Karton Omega no. 22;ATK;Karton Omega no. 22;R6;INV;50;Pak;113750;157500;0;0;0;
KO-017;Karton Omega no. 23;ATK;Karton Omega no. 23;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-017;Karton Omega no. 23;ATK;Karton Omega no. 23;R6;INV;50;Pak;113750;157500;0;0;0;
KO-018;Karton Omega no. 24;ATK;Karton Omega no. 24;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-018;Karton Omega no. 24;ATK;Karton Omega no. 24;R6;INV;50;Pak;113750;157500;0;0;0;
KO-019;Karton Omega no. 26;ATK;Karton Omega no. 26;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-019;Karton Omega no. 26;ATK;Karton Omega no. 26;R6;INV;50;Pak;113750;157500;0;0;0;
KO-020;Karton Omega no. 27;ATK;Karton Omega no. 27;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-020;Karton Omega no. 27;ATK;Karton Omega no. 27;R6;INV;50;Pak;113750;157500;0;0;0;
KO-021;Karton Omega no. 28;ATK;Karton Omega no. 28;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-021;Karton Omega no. 28;ATK;Karton Omega no. 28;R6;INV;50;Pak;113750;157500;0;0;0;
KO-022;Karton Omega no. 32;ATK;Karton Omega no. 32;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-022;Karton Omega no. 32;ATK;Karton Omega no. 32;R6;INV;50;Pak;113750;157500;0;0;0;
KO-023;Karton Omega no. 33;ATK;Karton Omega no. 33;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-023;Karton Omega no. 33;ATK;Karton Omega no. 33;R6;INV;50;Pak;113750;157500;0;0;0;
KO-024;Karton Omega no. 34;ATK;Karton Omega no. 34;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-024;Karton Omega no. 34;ATK;Karton Omega no. 34;R6;INV;50;Pak;113750;157500;0;0;0;
KO-025;Karton Omega no. 35;ATK;Karton Omega no. 35;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-025;Karton Omega no. 35;ATK;Karton Omega no. 35;R6;INV;50;Pak;113750;157500;0;0;0;
KO-026;Karton Omega no. 37;ATK;Karton Omega no. 37;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-026;Karton Omega no. 37;ATK;Karton Omega no. 37;R6;INV;50;Pak;113750;157500;0;0;0;
KO-027;Karton Omega no. 38;ATK;Karton Omega no. 38;R6;INV;1;Lbr;2275;35000;4000;0;0;
KO-027;Karton Omega no. 38;ATK;Karton Omega no. 38;R6;INV;50;Pak;113750;157500;0;0;0;
KO-028;Karton Omega no. 40;ATK;Karton Omega no. 40;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-028;Karton Omega no. 40;ATK;Karton Omega no. 40;R6;INV;50;Pak;113750;157500;0;0;0;
KO-029;Karton Omega no. 42;ATK;Karton Omega no. 42;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-029;Karton Omega no. 42;ATK;Karton Omega no. 42;R6;INV;50;Pak;113750;157500;0;0;0;
KO-030;Karton Omega no. 43;ATK;Karton Omega no. 43;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-030;Karton Omega no. 43;ATK;Karton Omega no. 43;R6;INV;50;Pak;113750;157500;0;0;0;
KO-031;Karton Omega no. 46;ATK;Karton Omega no. 46;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-031;Karton Omega no. 46;ATK;Karton Omega no. 46;R6;INV;50;Pak;113750;157500;0;0;0;
KO-032;Karton Omega no. 47;ATK;Karton Omega no. 47;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-032;Karton Omega no. 47;ATK;Karton Omega no. 47;R6;INV;50;Pak;113750;157500;0;0;0;
KO-033;Karton Omega no. 48;ATK;Karton Omega no. 48;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-033;Karton Omega no. 48;ATK;Karton Omega no. 48;R6;INV;50;Pak;113750;157500;0;0;0;
KO-034;Karton Omega no. 49;ATK;Karton Omega no. 49;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-034;Karton Omega no. 49;ATK;Karton Omega no. 49;R6;INV;50;Pak;113750;157500;0;0;0;
KO-035;Karton Omega no. 50;ATK;Karton Omega no. 50;R6;INV;1;Lbr;2275;3500;4000;0;0;
KO-035;Karton Omega no. 50;ATK;Karton Omega no. 50;R6;INV;50;Pak;113750;157500;0;0;0;
